provider,file_stem,EDITORA,AUTOR,INTERPRETE,__source_sheet,amount_cents,amount_int,PROGRAMA,amount_numeric
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
Clipes Unificados_nov Dez 2023,Clipes Unificados_nov Dez 2023,,,,ConsolidadoDiversos_Dezembro23,0,0,,0.00
